% Time (s), BIOZ_DATA[19:0], BTAG[2:0], BioZ (ohm), LDOFF_PH, LDOFF_PL, LDOFF_NH, LDOFF_NL, BOVER, BUNDR
0, 0, 0, 0, , , , ,
0.03125, -3, 0, -5.7220458984375, , , , ,
0.0625, -10, 0, -19.073486328125, , , , ,
0.09375, 72, 0, 137.3291015625, , , , ,
0.125, 101, 0, 192.642211914063, , , , ,
0.15625, -551, 0, -1050.94909667969, , , , ,
0.1875, -287, 0, -547.409057617188, , , , ,
0.21875, 3037, 2, 5792.61779785156, , , , ,
0.25, 3795, 0, 7238.38806152344, , , , ,
0.28125, -4081, 0, -7783.88977050781, , , , ,
0.3125, -12693, 0, -24209.9761962891, , , , ,
0.34375, -7806, 0, -14888.7634277344, , , , ,
0.375, 17943, 0, 34223.5565185547, , , , ,
0.40625, 62188, 0, 118614.196777344, , , , ,
0.4375, 112757, 0, 215066.909790039, , , , ,
0.46875, 153452, 2, 292686.462402344, , , , ,
0.5, 174191, 0, 332242.965698242, , , , ,
0.53125, 174935, 0, 333662.033081055, , , , ,
0.5625, 165187, 0, 315069.198608398, , , , ,
0.59375, 159194, 0, 303638.458251953, , , , ,
0.625, 161382, 0, 307811.737060547, , , , ,
0.65625, 164110, 0, 313014.984130859, , , , ,
0.6875, 163825, 0, 312471.389770508, , , , ,
0.71875, 163338, 2, 311542.510986328, , , , ,
0.75, 163468, 0, 311790.466308594, , , , ,
0.78125, 163541, 0, 311929.702758789, , , , ,
0.8125, 163527, 0, 311902.99987793, , , , ,
0.84375, 163504, 0, 311859.130859375, , , , ,
0.875, 163480, 0, 311813.354492188, , , , ,
0.90625, 163471, 0, 311796.188354492, , , , ,
0.9375, 163481, 0, 311815.26184082, , , , ,
0.96875, 163507, 2, 311864.852905273, , , , ,
1, 163515, 0, 311880.111694336, , , , ,
1.03125, 163483, 0, 311819.076538086, , , , ,
1.0625, 163451, 0, 311758.041381836, , , , ,
1.09375, 163454, 0, 311763.763427734, , , , ,
1.125, 163497, 0, 311845.779418945, , , , ,
1.15625, 163553, 0, 311952.590942383, , , , ,
1.1875, 163591, 0, 312025.07019043, , , , ,
1.21875, 163586, 2, 312015.533447266, , , , ,
1.25, 163546, 0, 311939.239501953, , , , ,
1.28125, 163502, 0, 311855.316162109, , , , ,
1.3125, 163475, 0, 311803.817749023, , , , ,
1.34375, 163481, 0, 311815.26184082, , , , ,
1.375, 163507, 0, 311864.852905273, , , , ,
1.40625, 163516, 0, 311882.019042969, , , , ,
