% Time (s), BIOZ_DATA[19:0], BTAG[2:0], BioZ (ohm), LDOFF_PH, LDOFF_PL, LDOFF_NH, LDOFF_NL, BOVER, BUNDR
0, 0, 0, 0, , , , ,
0.03125, -1, 0, -0.95367431640625, , , , ,
0.0625, -1, 0, -0.95367431640625, , , , ,
0.09375, -1, 0, -0.95367431640625, , , , ,
0.125, -2, 0, -1.9073486328125, , , , ,
0.15625, -3, 0, -2.86102294921875, , , , ,
0.1875, -6, 0, -5.7220458984375, , , , ,
0.21875, -1, 2, -0.95367431640625, , , , ,
0.25, -2, 0, -1.9073486328125, , , , ,
0.28125, -19, 0, -18.1198120117188, , , , ,
0.3125, -44, 0, -41.961669921875, , , , ,
0.34375, -39, 0, -37.1932983398438, , , , ,
0.375, 13, 0, 12.3977661132813, , , , ,
0.40625, 105, 0, 100.135803222656, , , , ,
0.4375, 216, 0, 205.99365234375, , , , ,
0.46875, 306, 2, 291.824340820313, , , , ,
0.5, 353, 0, 336.647033691406, , , , ,
0.53125, 356, 0, 339.508056640625, , , , ,
0.5625, 333, 0, 317.573547363281, , , , ,
0.59375, 314, 0, 299.453735351563, , , , ,
0.625, 316, 0, 301.361083984375, , , , ,
0.65625, 321, 0, 306.129455566406, , , , ,
0.6875, 321, 0, 306.129455566406, , , , ,
0.71875, 319, 2, 304.222106933594, , , , ,
0.75, 319, 0, 304.222106933594, , , , ,
0.78125, 319, 0, 304.222106933594, , , , ,
0.8125, 318, 0, 303.268432617188, , , , ,
0.84375, 317, 0, 302.314758300781, , , , ,
0.875, 317, 0, 302.314758300781, , , , ,
0.90625, 318, 0, 303.268432617188, , , , ,
0.9375, 319, 0, 304.222106933594, , , , ,
0.96875, 320, 2, 305.17578125, , , , ,
1, 320, 0, 305.17578125, , , , ,
1.03125, 318, 0, 303.268432617188, , , , ,
1.0625, 318, 0, 303.268432617188, , , , ,
1.09375, 317, 0, 302.314758300781, , , , ,
1.125, 317, 0, 302.314758300781, , , , ,
1.15625, 319, 0, 304.222106933594, , , , ,
1.1875, 320, 0, 305.17578125, , , , ,
1.21875, 321, 2, 306.129455566406, , , , ,
1.25, 323, 0, 308.036804199219, , , , ,
1.28125, 321, 0, 306.129455566406, , , , ,
1.3125, 322, 0, 307.083129882813, , , , ,
1.34375, 320, 0, 305.17578125, , , , ,
1.375, 320, 0, 305.17578125, , , , ,
1.40625, 319, 0, 304.222106933594, , , , ,
1.4375, 320, 0, 305.17578125, , , , ,
1.46875, 319, 2, 304.222106933594, , , , ,
1.5, 321, 0, 306.129455566406, , , , ,
1.53125, 319, 0, 304.222106933594, , , , ,
1.5625, 320, 0, 305.17578125, , , , ,
1.59375, 319, 0, 304.222106933594, , , , ,
1.625, 318, 0, 303.268432617188, , , , ,
1.65625, 320, 0, 305.17578125, , , , ,
1.6875, 320, 0, 305.17578125, , , , ,
1.71875, 323, 2, 308.036804199219, , , , ,
1.75, 321, 0, 306.129455566406, , , , ,
1.78125, 322, 0, 307.083129882813, , , , ,
1.8125, 321, 0, 306.129455566406, , , , ,
1.84375, 320, 0, 305.17578125, , , , ,
1.875, 321, 0, 306.129455566406, , , , ,
1.90625, 319, 0, 304.222106933594, , , , ,
1.9375, 321, 0, 306.129455566406, , , , ,
1.96875, 319, 2, 304.222106933594, , , , ,
2, 320, 0, 305.17578125, , , , ,
2.03125, 320, 0, 305.17578125, , , , ,
2.0625, 320, 0, 305.17578125, , , , ,
2.09375, 321, 0, 306.129455566406, , , , ,
2.125, 321, 0, 306.129455566406, , , , ,
2.15625, 321, 0, 306.129455566406, , , , ,
2.1875, 321, 0, 306.129455566406, , , , ,
2.21875, 320, 2, 305.17578125, , , , ,
2.25, 318, 0, 303.268432617188, , , , ,
2.28125, 318, 0, 303.268432617188, , , , ,
2.3125, 318, 0, 303.268432617188, , , , ,
2.34375, 319, 0, 304.222106933594, , , , ,
2.375, 320, 0, 305.17578125, , , , ,
2.40625, 319, 0, 304.222106933594, , , , ,
2.4375, 321, 0, 306.129455566406, , , , ,
2.46875, 321, 2, 306.129455566406, , , , ,
2.5, 322, 0, 307.083129882813, , , , ,
2.53125, 322, 0, 307.083129882813, , , , ,
2.5625, 321, 0, 306.129455566406, , , , ,
2.59375, 320, 0, 305.17578125, , , , ,
2.625, 319, 0, 304.222106933594, , , , ,
2.65625, 319, 0, 304.222106933594, , , , ,
2.6875, 319, 0, 304.222106933594, , , , ,
