% Time (s), BIOZ_DATA[19:0], BTAG[2:0], BioZ (ohm), LDOFF_PH, LDOFF_PL, LDOFF_NH, LDOFF_NL, BOVER, BUNDR
0, 0, 0, 0, , , , ,
0.03125, -7, 0, -13.3514404296875, , , , ,
0.0625, -27, 0, -51.4984130859375, , , , ,
0.09375, 203, 0, 387.191772460938, , , , ,
0.125, 287, 0, 547.409057617188, , , , ,
0.15625, -1535, 0, -2927.78015136719, , , , ,
0.1875, -810, 0, -1544.95239257813, , , , ,
0.21875, 8486, 2, 16185.7604980469, , , , ,
0.25, 10638, 0, 20290.3747558594, , , , ,
0.28125, -11349, 0, -21646.4996337891, , , , ,
0.3125, -35426, 0, -67569.7326660156, , , , ,
0.34375, -21828, 0, -41633.6059570313, , , , ,
0.375, 50009, 0, 95384.5977783203, , , , ,
0.40625, 173494, 0, 330913.543701172, , , , ,
0.4375, 314642, 0, 600131.988525391, , , , ,
0.46875, 428225, 2, 816774.368286133, , , , ,
0.5, 486127, 0, 927213.668823242, , , , ,
0.53125, 488224, 0, 931213.37890625, , , , ,
0.5625, 460980, 0, 879249.572753906, , , , ,
0.59375, 444232, 0, 847305.297851563, , , , ,
0.625, 450381, 0, 859033.584594727, , , , ,
0.65625, 458083, 0, 873723.983764648, , , , ,
0.6875, 457341, 0, 872308.731079102, , , , ,
0.71875, 455972, 2, 869697.570800781, , , , ,
0.75, 456277, 0, 870279.312133789, , , , ,
0.78125, 456402, 0, 870517.730712891, , , , ,
0.8125, 456332, 0, 870384.216308594, , , , ,
0.84375, 456288, 0, 870300.29296875, , , , ,
0.875, 456278, 0, 870281.219482422, , , , ,
0.90625, 456282, 0, 870288.848876953, , , , ,
0.9375, 456270, 0, 870265.960693359, , , , ,
0.96875, 456239, 2, 870206.832885742, , , , ,
1, 456233, 0, 870195.388793945, , , , ,
1.03125, 456266, 0, 870258.331298828, , , , ,
1.0625, 456313, 0, 870347.97668457, , , , ,
1.09375, 456324, 0, 870368.957519531, , , , ,
1.125, 456284, 0, 870292.663574219, , , , ,
1.15625, 456239, 0, 870206.832885742, , , , ,
1.1875, 456235, 0, 870199.203491211, , , , ,
1.21875, 456269, 2, 870264.053344727, , , , ,
1.25, 456304, 0, 870330.810546875, , , , ,
1.28125, 456309, 0, 870340.347290039, , , , ,
1.3125, 456275, 0, 870275.497436523, , , , ,
1.34375, 456256, 0, 870239.2578125, , , , ,
1.375, 456293, 0, 870309.829711914, , , , ,
1.40625, 456350, 0, 870418.548583984, , , , ,
1.4375, 456359, 0, 870435.71472168, , , , ,
1.46875, 456308, 2, 870338.439941406, , , , ,
1.5, 456248, 0, 870223.999023438, , , , ,
1.53125, 456227, 0, 870183.944702148, , , , ,
1.5625, 456250, 0, 870227.813720703, , , , ,
1.59375, 456278, 0, 870281.219482422, , , , ,
1.625, 456268, 0, 870262.145996094, , , , ,
1.65625, 456246, 0, 870220.184326172, , , , ,
1.6875, 456243, 0, 870214.462280273, , , , ,
1.71875, 456262, 2, 870250.701904297, , , , ,
1.75, 456277, 0, 870279.312133789, , , , ,
1.78125, 456262, 0, 870250.701904297, , , , ,
1.8125, 456225, 0, 870180.130004883, , , , ,
1.84375, 456204, 0, 870140.075683594, , , , ,
1.875, 456226, 0, 870182.037353516, , , , ,
1.90625, 456270, 0, 870265.960693359, , , , ,
1.9375, 456287, 0, 870298.385620117, , , , ,
1.96875, 456260, 2, 870246.887207031, , , , ,
2, 456218, 0, 870166.778564453, , , , ,
2.03125, 456216, 0, 870162.963867188, , , , ,
2.0625, 456260, 0, 870246.887207031, , , , ,
2.09375, 456307, 0, 870336.532592773, , , , ,
2.125, 456325, 0, 870370.864868164, , , , ,
2.15625, 456320, 0, 870361.328125, , , , ,
2.1875, 456334, 0, 870388.031005859, , , , ,
2.21875, 456366, 2, 870449.066162109, , , , ,
2.25, 456371, 0, 870458.602905273, , , , ,
2.28125, 456338, 0, 870395.660400391, , , , ,
2.3125, 456290, 0, 870304.107666016, , , , ,
2.34375, 456277, 0, 870279.312133789, , , , ,
2.375, 456314, 0, 870349.884033203, , , , ,
2.40625, 456366, 0, 870449.066162109, , , , ,
2.4375, 456383, 0, 870481.491088867, , , , ,
2.46875, 456352, 2, 870422.36328125, , , , ,
2.5, 456320, 0, 870361.328125, , , , ,
2.53125, 456325, 0, 870370.864868164, , , , ,
2.5625, 456372, 0, 870460.510253906, , , , ,
2.59375, 456408, 0, 870529.174804688, , , , ,
2.625, 456394, 0, 870502.471923828, , , , ,
2.65625, 456358, 0, 870433.807373047, , , , ,
2.6875, 456358, 0, 870433.807373047, , , , ,
2.71875, 456396, 2, 870506.286621094, , , , ,
2.75, 456431, 0, 870573.043823242, , , , ,
2.78125, 456434, 0, 870578.765869141, , , , ,
2.8125, 456402, 0, 870517.730712891, , , , ,
2.84375, 456363, 0, 870443.344116211, , , , ,
2.875, 456347, 0, 870412.826538086, , , , ,
2.90625, 456343, 0, 870405.197143555, , , , ,
2.9375, 456315, 0, 870351.791381836, , , , ,
2.96875, 456270, 2, 870265.960693359, , , , ,
3, 456246, 0, 870220.184326172, , , , ,
3.03125, 456273, 0, 870271.682739258, , , , ,
3.0625, 456327, 0, 870374.67956543, , , , ,
3.09375, 456351, 0, 870420.455932617, , , , ,
3.125, 456321, 0, 870363.235473633, , , , ,
3.15625, 456272, 0, 870269.775390625, , , , ,
3.1875, 456267, 0, 870260.238647461, , , , ,
3.21875, 456303, 2, 870328.903198242, , , , ,
3.25, 456345, 0, 870409.01184082, , , , ,
3.28125, 456342, 0, 870403.289794922, , , , ,
3.3125, 456302, 0, 870326.995849609, , , , ,
3.34375, 456261, 0, 870248.794555664, , , , ,
3.375, 456253, 0, 870233.535766602, , , , ,
3.40625, 456268, 0, 870262.145996094, , , , ,
3.4375, 456276, 0, 870277.404785156, , , , ,
3.46875, 456272, 2, 870269.775390625, , , , ,
3.5, 456279, 0, 870283.126831055, , , , ,
3.53125, 456317, 0, 870355.606079102, , , , ,
3.5625, 456360, 0, 870437.622070313, , , , ,
3.59375, 456364, 0, 870445.251464844, , , , ,
3.625, 456317, 0, 870355.606079102, , , , ,
3.65625, 456264, 0, 870254.516601563, , , , ,
3.6875, 456249, 0, 870225.90637207, , , , ,
3.71875, 456272, 2, 870269.775390625, , , , ,
3.75, 456292, 0, 870307.922363281, , , , ,
3.78125, 456271, 0, 870267.868041992, , , , ,
3.8125, 456233, 0, 870195.388793945, , , , ,
3.84375, 456229, 0, 870187.759399414, , , , ,
3.875, 456275, 0, 870275.497436523, , , , ,
3.90625, 456351, 0, 870420.455932617, , , , ,
3.9375, 456401, 0, 870515.823364258, , , , ,
3.96875, 456420, 2, 870552.062988281, , , , ,
4, 456421, 0, 870553.970336914, , , , ,
4.03125, 456435, 0, 870580.673217773, , , , ,
4.0625, 456448, 0, 870605.46875, , , , ,
4.09375, 456436, 0, 870582.580566406, , , , ,
4.125, 456389, 0, 870492.935180664, , , , ,
4.15625, 456348, 0, 870414.733886719, , , , ,
4.1875, 456343, 0, 870405.197143555, , , , ,
4.21875, 456380, 2, 870475.769042969, , , , ,
4.25, 456408, 0, 870529.174804688, , , , ,
4.28125, 456399, 0, 870512.008666992, , , , ,
4.3125, 456369, 0, 870454.788208008, , , , ,
4.34375, 456357, 0, 870431.900024414, , , , ,
4.375, 456378, 0, 870471.954345703, , , , ,
4.40625, 456408, 0, 870529.174804688, , , , ,
4.4375, 456411, 0, 870534.896850586, , , , ,
4.46875, 456393, 2, 870500.564575195, , , , ,
4.5, 456393, 0, 870500.564575195, , , , ,
4.53125, 456434, 0, 870578.765869141, , , , ,
4.5625, 456481, 0, 870668.411254883, , , , ,
4.59375, 456484, 0, 870674.133300781, , , , ,
4.625, 456445, 0, 870599.746704102, , , , ,
4.65625, 456397, 0, 870508.193969727, , , , ,
4.6875, 456379, 0, 870473.861694336, , , , ,
4.71875, 456394, 2, 870502.471923828, , , , ,
4.75, 456403, 0, 870519.638061523, , , , ,
4.78125, 456390, 0, 870494.842529297, , , , ,
4.8125, 456381, 0, 870477.676391602, , , , ,
4.84375, 456390, 0, 870494.842529297, , , , ,
4.875, 456420, 0, 870552.062988281, , , , ,
4.90625, 456447, 0, 870603.561401367, , , , ,
4.9375, 456446, 0, 870601.654052734, , , , ,
4.96875, 456420, 2, 870552.062988281, , , , ,
5, 456405, 0, 870523.452758789, , , , ,
5.03125, 456407, 0, 870527.267456055, , , , ,
5.0625, 456396, 0, 870506.286621094, , , , ,
5.09375, 456351, 0, 870420.455932617, , , , ,
5.125, 456283, 0, 870290.756225586, , , , ,
5.15625, 456244, 0, 870216.369628906, , , , ,
5.1875, 456268, 0, 870262.145996094, , , , ,
5.21875, 456322, 2, 870365.142822266, , , , ,
5.25, 456344, 0, 870407.104492188, , , , ,
5.28125, 456325, 0, 870370.864868164, , , , ,
5.3125, 456303, 0, 870328.903198242, , , , ,
5.34375, 456313, 0, 870347.97668457, , , , ,
5.375, 456347, 0, 870412.826538086, , , , ,
5.40625, 456360, 0, 870437.622070313, , , , ,
5.4375, 456335, 0, 870389.938354492, , , , ,
5.46875, 456291, 2, 870306.015014648, , , , ,
5.5, 456275, 0, 870275.497436523, , , , ,
5.53125, 456300, 0, 870323.181152344, , , , ,
5.5625, 456337, 0, 870393.753051758, , , , ,
